Date_of_Accusation,Name_of_Accused,Gender,Location_of_Case,Charge,Result_of_Case,latitude,longitude,geo_precision
1654,Jep_Tøgersen,Male,"Rakkeby, Nørrejylland",Witchcraft,A_church_jury_kirkenaevn_still_had_to_be_sworn_in_at_the_local_court_so_Viborg_regional_court_landsting_sent_the_case_back,56.2639,9.5018,region
1654,Karen_Chrestensdatter,Female,"Rakkeby, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1654,Jep_Chrestensen,Male,"Rakkeby, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1654,Ane_Pedersdatter,Female,"Hvidbjerg, Ø. Hvidbjerg, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1654,Maren_Michelsdatter,Female,"Hvidbjerg, V. Hvidbjerg, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1654,Peder_Jørgensen,Male,"Vilsted, Vilslev, Nørrejylland",Witchcraft_or_Secret_Arts_Defamation_case,Acquitted,56.2639,9.5018,region
1654,Anne_Andersdatter,Female,"Hvidbjerg, V. Hvidbjerg, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1654,Maren_Jensdatter_Storpe,Female,"Skåne, Sønder Åsbo herred, Skånelandene",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.15,13.15,herred
1654,Inge_Pedersdatter_Amme,Female,"Skaane, Skånelandene",Witchcraft,Unknown,55.9833,13.5833,region
1654,Jørgen_Jørgensen_Møller,Male,"Skaane, Vegeholm, Skånelandene",Witchcraft,Guilty_Banishment,55.9833,13.5833,region
1654,Kerstin_Knudsdatter,Female,"Skaane, Vegeholm, Skånelandene",Accomplice_and_Witchcraft,Unknown,55.9833,13.5833,region
1654,Maren_Storpe,Female,"Skaane, Vegeholm, Skånelandene",Witchcraft,Unknown,55.9833,13.5833,region
1654,Matias_Jensen,Male,"Jerslev herred, Øster Linderup, Nørrejylland",Witchcraft_Defamation_case,No_case_was_raised_and_he_appears_several_more_times_on_other_matters_in_the_court_records_in_the_following_years_The_man_who_called_him_both_a_sorcerer_and_the_owner_of_a_Cyprianus_a_grimoire_was_brought_to_court_for_Defamation_Outcome_unknown,57.2,10.0333,town
1654,Maren_Christensdatter,Female,"Fleskum herred, Nørrejylland",Witchcraft,Unknown,57.0,9.95,herred
1654,Unknown,Female,"Fleskum herred, Nørrejylland",Witchcraft,Unknown,57.0,9.95,herred
1655,Maren_Jensdatter,Female,"Nørre-Tranders, Nr. Tranders, Nørrejylland",Witchcraft_or_Secret_Arts_Defamation_case,Acquitted,56.2639,9.5018,region
1655,Ane_Laurskone,Female,"Nordby, Nørrejylland",Witchcraft_or_Secret_Arts_Defamation_case,Acquitted,55.4494,8.4064,town
1656,Anne_Jensquone,Female,"Tistrup, Agerkrog, Nørrejylland",Witchcraft_or_Secret_Arts_Defamation_case,Acquitted,55.6167,8.7833,town
1656,Kirsten_Jensdatter,Female,"Tistrup, Agerkrog, Nørrejylland",Witchcraft_or_Secret_Arts_Defamation_case,Acquitted,55.6167,8.7833,town
1656,Jacob_Davidsen,Male,"Them, Toftbjerg, Nørrejylland",Witchcraft,Guilty_Banishment,56.2639,9.5018,region
1656,Niels_Nielsen,Male,"Byrum, Nørrejylland",Witchcraft,Unknown,56.2639,9.5018,region
1656,L._Nielsens_wife,Female,"Fleskum herred, Nørrejylland",Witchcraft,Unknown,57.0,9.95,herred
1656,Maren_Nielsdatter,Female,"Fleskum herred, Nørrejylland",Witchcraft,Unknown,57.0,9.95,herred
1656,Unknown,Female,"Fleskum herred, Nørrejylland",Witchcraft,Unknown,57.0,9.95,herred
1657,Laust_Graffuersen,Male,"Engebjerg, Nørrejylland",Witchcraft_or_Secret_Arts_Defamation_case,Acquitted,56.2639,9.5018,region
1660,Trine_Madsdatter,Female,"Kolding, Nørrejylland",Murder_and_Witchcraft,Guilty_Execution_beheading_For_the_murder_of_several_unborn_children_including_by_means_of_arts_and_counsel_To_be_buried_at_the_execution_site,55.4904,9.4721,town
1661,Maren_Mikkelsdatter,Female,"Hellum herred, Nørrejylland",Witchcraft,Unknown,56.9167,10.15,herred
1662,Kirsten_Poulsdatter,Female,"Flade, Fladstrand, Nørrejylland",Witchcraft,Acquitted,57.4333,10.3833,town
1663,Kirsten_Chrestensdatter,Female,"Holmsland Nysogn, Bandsby, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1663,"Sidsel_Nielsdatter,_kaldet_Snøfle_Sidser",Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_Banishment,55.605,13.0038,town
1663,"Boel_Nilsdatter,_Jens_Timmermands",Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Acquitted,55.605,13.0038,town
1663,Maren_Fiskers,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_execution_of_burning_at_the_stake_or_suicide,55.605,13.0038,town
1663,Appelane_Poulsdatter,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_Banishment,55.605,13.0038,town
1664,Maren_Lasdatter_Sup,Female,"Vester Tørslev, Tørslev, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1664,"Lars_Hansen,_Las_Bøn_Hahn",Male,"Skovby herred, Fyn",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3333,10.4167,region
1665,Dorete_Christensdatter,Female,"Jerslev herred, Pilgård, Nørrejylland",Witchcraft_Defamation_case,No_charge_The_accusers_were_brought_to_court_for_Defamation_outcome_not_known,57.2,10.0333,town
1665,Johanne_Pedersdatter,Female,"Vrads herred, Nørre Snede, Nørrejylland",Witchcraft_Defamation_case,"No_charge_The_accuser,_Maren_Simonsdatter,_was_brought_to_court_for_Defamation_The_outcome_is_not_known,_but_MS_denies_the_accusations",56.05,9.55,herred
1665,Maren_Knudsdatter,Female,"Hellum herred, Nørrejylland",Witchcraft,Unknown,56.9167,10.15,herred
1665,Hr._Lauritz_Hansen,Male,"Fejø, Lolland",Secret_Arts,Acquitted_The_case_was_dismissed_as_mummery_and_idle_talk_without_any_precise_explanation_or_evidence,54.9447777,11.4010441,original
1665,Niels_Jørgensen,Male,"Fejø, Lolland",Secret_Arts,Acquitted,54.9447777,11.4010441,original
1665,Rasmus_Snedker,Male,"Fejø, Lolland",Secret_Arts,Acquitted,54.9447777,11.4010441,original
1665,Oluf_Jeppesen,Male,"Fejø, Lolland",Secret_Arts,Acquitted,54.9447777,11.4010441,original
1665,Kone_til_Oluf_Jeppesen,Female,"Fejø, Lolland",Secret_Arts,Acquitted,54.9447777,11.4010441,original
1665,Peder_Jeppesen,Male,"Fejø, Lolland",Secret_Arts,Acquitted,54.9447777,11.4010441,original
1666,Søren_Jørgensen,Male,"Krejbjerg, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1666,Oluf_Pedersen_Nederland,Male,"Varde, Nørrejylland",Witchcraft_or_Secret_Arts,Unknown,55.6212,8.4813,town
1666,Kirsten_Mikkelsdatter,Female,"Framlev herred, Lillering, Nørrejylland",Witchcraft,Unknown,56.1667,10.0167,herred
1670,Kirsten_Jensdatter,Female,"Vorgod, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1670,Kvinde,Female,"Skovby herred, Særslev sogn, Fyn",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.3333,10.4167,region
1670,Dorthe_Christensdatter_Vogens,Female,"Aalborg, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,57.0488,9.9217,town
1670,Anna_Thorkilds_Datter,Female,"Nørre herred, Ennebølle, Langeland",Secret_Arts_Witchcraft_case_and_Defamation_case,Unknown,54.8333,10.7333,region
1670,Niels_Møllers_Tjenestepige,Female,"Nørre herred, Kjeldskov, Langeland",Witchcraft_or_Secret_Arts_Denunciation,Unknown,54.8333,10.7333,region
1670,Inger_Kræmmer,Female,"Aalborg, Nørrejylland",Witchcraft_Denunciation,Acquitted_Apparently_no_charge,57.0488,9.9217,town
1670,Else_Pedersdatter,Female,"Aalborg, Nørrejylland",Witchcraft_Denunciation,Acquitted_Apparently_no_charge,57.0488,9.9217,town
1670,Helvig_Løgtemagers,Female,"Aalborg, Nørrejylland",Witchcraft_Denunciation,Acquitted_Apparently_no_charge,57.0488,9.9217,town
1670,Maren_Jensdatter,Female,"Aalborg, Nørrejylland",Witchcraft_Denunciation,Acquitted_Apparently_no_charge,57.0488,9.9217,town
1670,Ane_Frandsdatter,Female,"Aalborg, Nørrejylland",Witchcraft_Denunciation,Acquitted_Apparently_no_charge,57.0488,9.9217,town
1670,Jens_Nielsen,Male,"Aalborg, Nørrejylland",Witchcraft_Denunciation,Acquitted_Apparently_no_charge,57.0488,9.9217,town
1670,Niels_Christensen,Male,"Aalborg, Nørrejylland",Witchcraft_Denunciation,Acquitted_Apparently_no_charge,57.0488,9.9217,town
1670,Maren,Female,"Aalborg, Nørrejylland",Witchcraft_Denunciation,Acquitted_Apparently_no_charge,57.0488,9.9217,town
1671,Anne_Struer,Female,"Holstebro, Nørrejylland",Witchcraft,A_church_jury_kirkenaevn_still_had_to_be_sworn_in_at_the_local_court_so_Viborg_regional_court_landsting_sent_the_case_back,56.2639,9.5018,region
1671,Anne_Pedersdatter,Female,"Nykøbing, Nørrejylland",Witchcraft,Acquitted,56.7969,8.8608,town
1671,Karen_Lauridsdatter,Female,"Vester, Vester s., Nørrejylland",Witchcraft,Unknown,56.2639,9.5018,region
1671,Anne_Knud_Nielsens,Female,"Odense, Fyn herred, Andebølle, Vissenbjerg",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.38482,10.13784,original
1671,Maren_Clausis,Female,"Odense, Fyn herred",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.4038,10.4024,town
1671,Anne_Madsdatter,Female,"Hvetbo herred, Nørrejylland",Witchcraft_Defamation_case,No_charge_No_case_was_brought_against_her_but_her_accuser_was_brought_to_court_for_Defamation_Outcome_unknown,57.2,9.7,herred
1671,Granderne,multiple_people,"Hvetbo herred, Nørrejylland",Witchcraft_Defamation_case,No_charge_No_case_was_brought_against_them_but_their_accuser_was_brought_to_court_for_Defamation_Outcome_unknown,57.2,9.7,herred
1671,Maren_Christensdatter,Female,"Hvetbo herred, Dal, Nørrejylland",Witchcraft_Defamation_case,No_charge_No_case_was_brought_against_her_but_her_accuser_was_brought_to_court_for_Defamation_Outcome_unknown,57.2,9.7,herred
1672,Anders_Madsen,Male,"Assens, Verninge sogn, Fyn",Witchcraft_Local_village_case,Unknown,55.2703,9.8961,town
1672,Gunde_Nielsdatter,Female,"Assens, Verninge sogn, Fyn",Witchcraft_Local_village_case,Unknown,55.2703,9.8961,town
1672,Johanne_Christensdatter,Female,"Aalborg, Nørrejylland",Witchcraft,Unknown,57.0488,9.9217,town
1673,Gabriel_Grube,Male,"Kolding, Nørrejylland",Assault_and_Witchcraft,Unknown,55.4904,9.4721,town
1674,Mads_Nielsens_Kone,Female,"Nørre herred, Broen, Langeland",Witchcraft_or_Secret_Arts_Denunciation,Unknown,54.8333,10.7333,region
1674,Anne_Leppes,Female,"Aarhusgaard len, Aarhus, Nørrejylland",Witchcraft,No_charge_No_case_was_brought_against_her_even_though_the_accuser_claims_she_had_bewitched_her_Her_accuser_Anne_Jensdatter_wife_of_the_husband's_rival_was_nonetheless_brought_to_court_for_Defamation_Outcome_unknown_but_the_feud_continued_until_1675_and_thereafter_with_other_people_However_he_did_not_die_until_around_1692-93_so_it_apparently_did_not_develop_further,56.1629,10.2039,town
1675,Ing_Slagters,Female,"Thisted, Nørrejylland",Secret_Arts,Unknown,56.9564,8.6934,town
1675,Karen_Christensdatter,Female,"Thisted, Nørrejylland",Secret_Arts,Unknown,56.9564,8.6934,town
1676,Maren_Hansdatter,Female,"Skast Herred, Rovsthøje, Nørrejylland",Witchcraft_or_Secret_Arts_Defamation_case,Unknown,55.53,8.63,herred
1678,Kirsten_Sørensdatter,Female,"Marselisborg birk, Endslev, Nørrejylland",Witchcraft,Settlement,56.1333,10.2,herred
1679,Anne_Simensdatter,Female,"Skast Herred, Guldager, Nørrejylland",Witchcraft,Unknown,55.5,8.5333,town
1679,Anne_Andersdatter,Female,"Thisted, Nørrejylland",Witchcraft_or_Secret_Arts_Defamation_case,No_charge_The_accuser_was_brought_to_court_for_Defamation_outcome_unknown,56.9564,8.6934,town
1679,Birgitte_Nielsdatter,Female,"Fleskum herred, Nørrejylland",Witchcraft,Unknown,57.0,9.95,herred
1681,Peder_Jessen_kræmmer,Male,"Skast Herred, Rovst, Nørrejylland",Witchcraft,Unknown,55.53,8.63,herred
1683,Karen_Dynisdatter,Female,"Lønborg, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.9494,8.3486,town
1685,Christen_Lintrup,Male,"Skast Herred, Vejrup, Nørrejylland",Witchcraft,Unknown,55.45,8.7667,town
1686,Mette_Nielsdatter,Female,"Ebeltoft, Nørrejylland",Witchcraft,Unknown,56.1957,10.6836,town
1686,Gye_Nielsdatter_Kochis,Female,Nørrejylland,Witchcraft,Guilty_execution_of_burning_at_the_stake,56.4531684,9.4075049,original
1686,Maren_Pedersdatter_Blommens_moder,Female,Nørrejylland,Witchcraft,Guilty_execution_of_burning_at_the_stake,56.4531684,9.4075049,original
1686,Anne_Sørensdatter,Female,"Homå, Boeslum, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1686,Mette_Stisens,Female,Nørrejylland,Witchcraft,Unknown,56.4531684,9.4075049,original
1686,Peder_Kjær,Male,"Homå, Nørrejylland",Witchcraft,Unknown,56.2639,9.5018,region
1686,Karen_Madsdatter,Female,"Århus, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.1629,10.2039,town
1686,Anne_Madsdatter,Female,"Thise, Sdr. Thise, Nørrejylland",Witchcraft,Unknown,56.2639,9.5018,region
1686,Maren_Clemedsdatter,Female,"Århus, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.1629,10.2039,town
1686,Kirsten_Andersdatter,Female,"Tolstrup, Tømmerby, Nørrejylland",Witchcraft_or_Secret_Arts,"The_verdict_was_to_be_confirmed,_but_she_fled",56.2639,9.5018,region
1686,Kirsten_Jensdatter,Female,"Lihme, Lime, Nørrejylland",Witchcraft,Unknown,56.2639,9.5018,region
1686,Maren_Christensdatter,Female,"Østerild, Klitten, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1686,Ingeborg_Lauritz_Bordings,Female,"Århus, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.1629,10.2039,town
1686,Maren_Jens_Langholts,Female,Nørrejylland,Witchcraft,Unknown,56.4531684,9.4075049,original
1686,Mette_Madsdatter,Female,"Thise, Sdr. Thise, Nørrejylland",Witchcraft,Unknown,56.2639,9.5018,region
1686,Kirsten_Poulsdatter,Female,"Silkeborg, Funder, Nørrejylland",Secret_Arts,Unknown,56.1697,9.5459,town
1686,Niels_Sørensen_Kræmmer,Male,"Jerslev herred, Øster Brønderslev, Nørrejylland",Murder_and_Witchcraft,Guilty_Execution_He_was_executed_for_his_combined_offences_manslaughter_and_unchristian_teaching_practised_on_a_royal_cavalryman,57.2,10.0333,town
1686,Kirsten_Sørensdatter,Female,"Ry birk, Salten, Nørrejylland",Theft_and_Witchcraft_Defamation_case,No_charge_The_accuser_was_brought_to_court_for_Defamation_the_outcome_of_this_is_not_known,56.2639,9.5018,region
1686,Mikkel_Rasmussen_Soel,Male,"Aarhusgaard len, Avning, Nørrejylland",Witchcraft_Denunciation,No_charge_It_is_not_known_how_the_case_concluded_But_on_16_June_1687_there_is_a_new_case_in_which_he_and_his_wife_were_subjected_to_defamatory_words_and_brought_the_accusers_to_court,56.2639,9.5018,region
1686,Maren_Rasmusdatter,Female,"Aarhusgaard len, Aarhus, Nørrejylland",Witchcraft_Denunciation,No_charge_It_is_not_known_how_the_case_concluded_But_she_was_alive_in_1694_when_her_husband's_inheritance_was_to_be_settled,56.1629,10.2039,town
1686,Else_i_Møllestien,Female,"Aarhusgaard len, Aarhus, Nørrejylland",Witchcraft_Denunciation,Unknown,56.1629,10.2039,town
1686,Dorte_Skolemesters,Female,"Aarhusgaard len, Aarhus, Nørrejylland",Witchcraft_Denunciation,Unknown,56.1629,10.2039,town
1686,Karen_Kronborgs,Female,"Aarhusgaard len, Aarhus, Mejlgade, Nørrejylland",Witchcraft_Denunciation,Unknown,56.1629,10.2039,town
1686,Karen_Nielsdatter,Female,"Aarhusgaard len, Brobjerg, Nørrejylland",Witchcraft_Denunciation,Unknown,56.2639,9.5018,region
1686,Kirsten_Nielsdatter_i_klostret,Female,"Aarhusgaard len, Aarhus, Nørrejylland",Witchcraft_Denunciation,Unknown,56.1629,10.2039,town
1686,Anne_Jensdatter,Female,"Aarhusgaard len, Aarhus, Nørrejylland",Witchcraft_Denunciation,Unknown,56.1629,10.2039,town
1686,Maren_Rasmusdatter_på_Graven,Female,"Aarhusgaard len, Aarhus, Nørrejylland",Witchcraft_Denunciation,Unknown,56.1629,10.2039,town
1687,Mette_Jensdatter,Female,"Snedsted, Årup, Nørrejylland",Witchcraft,Acquitted,56.8917,8.5333,town
1687,Maren_Pedersdatter,Female,"Ferring, Haugård, Nørrejylland",Witchcraft,Unknown,56.2639,9.5018,region
1687,Anne_Christian_Brunswigs,Female,"Skast Herred, Ansager, Nørrejylland",Witchcraft,Unknown,55.66,8.75,town
1687,Anne_Jensdatter_Buss/Buusis,Female,"Aalborg, Nørrejylland",Demonic_possession,Unknown,57.0488,9.9217,town
1687,Maren_Ibsdatter,Female,"Voer herred, Tebstrup, Nørrejylland",Witchcraft_Defamation_case,Settlement,55.9833,10.0833,herred
1688,Engelbret_Endersen,Male,"Aarhusgaard len, Avning, Nørrejylland",Witchcraft_Defamation_case,No_charge_Engelbret_brought_a_Defamation_case_against_Peder_Calmer_who_had_claimed_that_E_consorted_with_the_Devil_or_had_been_abducted_and_possessed_by_him_E_won_the_case_and_PC_had_to_pay_4_daler_to_the_poor_for_his_false_story,56.2639,9.5018,region
1689,Predbjørn_Svan,Male,"Bornholm, Skånelandene",Witchcraft_and_Murder_case,Guilty_In_the_king's_irons_at_Bremerholm_for_life,55.9833,13.5833,region
1689,Oluf_Pedersen,Male,"Bornholm, Skånelandene",Witchcraft_and_Murder_case,Guilty_Execution_by_sword,55.9833,13.5833,region
1689,Jep_Hansen,Male,"Bornholm, Skånelandene",Secret_Arts_Murder_case_and_Witchcraft_case,No_charge,55.9833,13.5833,region
1690,Karen_Johansdatter,Female,"Skast Herred, Avtrup, Nørrejylland",Witchcraft,Unknown,55.53,8.63,herred
1692,Ole_Hansen_Bosen,Male,"Hassel, Falster",Murder_and_Witchcraft,Guilty_execution_beheading,54.7667,11.9167,region
1692,Ingeborrig_Osvaltis,Female,"Nykøbing, Falster",Murder_and_Witchcraft,Unknown,54.7672926,11.8927011,original
1693,Anne_Palles,Female,"Taaderup, Falster",Witchcraft,Guilty_execution_of_burning_at_the_stake,54.7667,11.9167,region
1693,Anne_Kruse,Female,"Ulslev, Falster",Witchcraft,Guilty_execution_of_burning_at_the_stake,54.7433081,11.9867146,original
1693,Anders_Hansen_Snedker,Male,"Veggerløse sogn, Bruserup, Falster",Secret_Arts,Unknown,54.7667,11.9167,region
1693,Unknown,Unknown,"Skelby sogn, Falster",Secret_Arts,Guilty_Public_penance,54.7667,11.9167,region
1693,Unknown,Unknown,"Skelby sogn, Falster",Secret_Arts,Guilty_Public_penance,54.7667,11.9167,region
1693,Unknown,Unknown,"Skelby sogn, Falster",Secret_Arts,Guilty_Public_penance,54.7667,11.9167,region
1693,Unknown,Unknown,"Skelby sogn, Falster",Secret_Arts,Guilty_Public_penance,54.7667,11.9167,region
1693,Unknown,Unknown,"Skelby sogn, Falster",Secret_Arts,Guilty_Public_penance,54.7667,11.9167,region
1693,Unknown,Unknown,"Skelby sogn, Falster",Secret_Arts,Guilty_Public_penance,54.7667,11.9167,region
1693,Karen_Lummerløf,Female,"Brarup sogn, Falster",Secret_Arts,Unknown,54.7667,11.9167,region
1693,Hans_Caspersen,Male,"Aalborg, Nørrejylland",Witchcraft,Settlement,57.0488,9.9217,town
1696,Maren_Hansdatter,Female,"Skast Herred, Skast, Nørrejylland",Witchcraft,Unknown,55.53,8.63,herred
1696,Peder_Schmidts_svigermor,Female,"Fredericia, Nørrejylland",Witchcraft_Assault_case,No_charge_No_case_was_brought_against_her_It_is_not_known_whether_her_accuser_was_brought_to_court_for_Defamation,55.5658,9.7521,town
1697,Hans_Stange,Male,"Væggerløse sogn, Falster",Witchcraft_Denunciation,Unknown,54.7667,11.9167,region
1698,Maren_Madsdatter,Female,"Assens, Verninge sogn, Fyn",Witchcraft_Defamation_case,Unknown,55.2703,9.8961,town
1698,Anne_Christensdatter,Female,"Thisted, Nørrejylland",Witchcraft_Defamation_case,Unknown,56.9564,8.6934,town
1698,Fru_Anne_Søe,Female,"Thisted, Nørrejylland",Witchcraft_Denunciation_case,Unknown,56.9564,8.6934,town
1698,Zidsel_Torps,Female,"Thisted, Nørrejylland",Witchcraft_Defamation_case,Unknown,56.9564,8.6934,town
1700,Frands_Sørensens_wife_og_dennes_familie,Female,"Framlev herred, Nørrejylland",Witchcraft_Defamation_case,Unknown,56.1667,10.0167,herred
1703,Eske_Jensens_wife,Female,"Thisted, Nørrejylland",Witchcraft_Defamation_case,No_charge_The_accuser_was_brought_to_court_for_Defamation_outcome_unknown,56.9564,8.6934,town
1705,Rasmus_Rasmussens_wife,Female,"Østjylland, Gylling, Nørrejylland",Witchcraft_Defamation_case,Unknown,56.2639,9.5018,region
1713,Kvinde_(wife_til_Tolle_Guttorsen),Female,"Nakskov, Lolland",Witchcraft_or_Secret_Arts_Defamation_case,Unknown,54.8304979,11.1493517,original
1723,Dorthe_Jensdaatter,Female,"Salling, Øster Grønninge, Nørrejylland",Witchcraft_and_Murder_case,Unknown,56.2639,9.5018,region
1736,Maren_Christensdatter_Søeborg,Female,"Thisted, Vigsø, Nørrejylland",Witchcraft,Unknown,56.9564,8.6934,town
1736,Ane_Sørensdatter,Female,"Thisted, Rorsholm, Nørrejylland",Witchcraft,Unknown,56.9564,8.6934,town
1743,Anne_Maria_Nielsdaatter,Female,"Kolding, Ågård, Nørrejylland",Pact_with_the_Devil,Guilty,55.4904,9.4721,town
1743,Anders_Tranbom,Male,"Fredericia, Nørrejylland",Witchcraft,Guilty_Expelled_from_the_religious_society_presumably_the_Moravian_Brethren_on_account_of_Witchcraft,55.5658,9.7521,town
1743,Daniel_Friedenreich,Male,"Fredericia, Nørrejylland",Witchcraft,Guilty_Expelled_from_the_religious_society_presumably_the_Moravian_Brethren_on_account_of_Witchcraft,55.5658,9.7521,town
1745,Lars_Olsen,Male,"København, Sjælland",Witchcraft_and_Theft,Guilty_Flogging_at_the_whipping_post_branding_as_a_thief_and_forced_labour_at_the_nearest_fortress,55.664265,12.5736138,original
1754,Søren_Larsen_Galtrup,Male,"Jerslev herred, Nørrejylland",Pact_with_the_Devil,"Guilty_Not_convicted_for_the_pact_itself,_but_for_her_evil_mind_and_will_on_the_basis_of_several_circumstances_connected_with_the_alleged_Pact_with_the_Devil_To_be_committed_to_Viborg_house_of_correction_for_purification_and_improvement_for_an_indefinite_period",57.2,10.0333,town
